ts_utc,status,drive_id,name,path,md5Checksum,keep_drive_id,keep_path,verified_trashed,error
2026-06-15T21:14:44.912500+00:00,ERROR,1EOWL7K6J3imxpp2hOZuSUHQ64BXq1FIh,CC_US_ES_VID_APROBACION_NV_038.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE/CC_US_ES_VID_APROBACION_NV_038.mp4,36f1fcd4f4c8f7ca0261e4d47ab76a60,1fl-7PgQZTL3OAXVNSindmzyGxpB4-UBG,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE/CC_US_ES_VID_APROBACION_NV_037.mp4,,"HTTP Error 403: Forbidden {
  ""error"": {
    ""code"": 403,
    ""message"": ""The user does not have sufficient permissions for this file."",
    ""errors"": [
      {
        ""message"": ""The user does not have sufficient permissions for this file."",
        ""domain"": ""global"",
        ""reason"": ""insufficientFilePermissions""
      }
    ]
  }
}
"
2026-06-15T21:14:45.233327+00:00,ERROR,11nPICd_3NLjYC0hEROKPQQ5QPlRU9Tol,CC_US_ES_VID_APROBACION_NV_007.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE/CC_US_ES_VID_APROBACION_NV_007.mp4,3a00749886164c910793c8196e60c637,1KUow77HX02zeAvD-OlsJnDUUKG47u0RP,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE/CC_US_ES_VID_APROBACION_NV_006.mp4,,"HTTP Error 403: Forbidden {
  ""error"": {
    ""code"": 403,
    ""message"": ""The user does not have sufficient permissions for this file."",
    ""errors"": [
      {
        ""message"": ""The user does not have sufficient permissions for this file."",
        ""domain"": ""global"",
        ""reason"": ""insufficientFilePermissions""
      }
    ]
  }
}
"
2026-06-15T21:14:45.541344+00:00,ERROR,1-q96nsQMjaMRbLaAOwxv7nZ0ZcfNoCs_,CC_US_EN_VID_APROBACION_NV_077.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_APROBACION_NV_077.mp4,3c1f73f69059107a01116fec1c793a1f,1Wz-9MiZIh7aAgxhcLfTBD9SU3LpUeRNQ,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_APROBACION_NV_076.mp4,,"HTTP Error 403: Forbidden {
  ""error"": {
    ""code"": 403,
    ""message"": ""The user does not have sufficient permissions for this file."",
    ""errors"": [
      {
        ""message"": ""The user does not have sufficient permissions for this file."",
        ""domain"": ""global"",
        ""reason"": ""insufficientFilePermissions""
      }
    ]
  }
}
"
2026-06-15T21:14:45.942337+00:00,ERROR,16E_YMYL-_vO7RtMu5t6rmmcP1r5EK0tQ,CC_US_ES_VID_APROBACION_NH_006.mp4,MGS-CRIATIVOS/CC_US_ES/VID/FEED/ES/01_READY_CANDIDATE/CC_US_ES_VID_APROBACION_NH_006.mp4,40d4eec985f51f55e6135778d6a22525,1VHnMK3vbyMRXkIZ1yIUMWSL4ypeHV62k,MGS-CRIATIVOS/CC_US_ES/VID/FEED/ES/01_READY_CANDIDATE/CC_US_ES_VID_APROBACION_NH_004.mp4,,"HTTP Error 403: Forbidden {
  ""error"": {
    ""code"": 403,
    ""message"": ""The user does not have sufficient permissions for this file."",
    ""errors"": [
      {
        ""message"": ""The user does not have sufficient permissions for this file."",
        ""domain"": ""global"",
        ""reason"": ""insufficientFilePermissions""
      }
    ]
  }
}
"
2026-06-15T21:14:46.271689+00:00,ERROR,14elZEeVZiLcU6hkQMtp2drFKdlEg2XPS,CC_US_EN_VID_APROBACION_NV_012.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_APROBACION_NV_012.mp4,442ecc5538f19019ecc2426043bacbba,1iwRcGP2ocRRGQTnq17a4mHAHjW1gJvUd,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_APROBACION_NV_110.mp4,,"HTTP Error 403: Forbidden {
  ""error"": {
    ""code"": 403,
    ""message"": ""The user does not have sufficient permissions for this file."",
    ""errors"": [
      {
        ""message"": ""The user does not have sufficient permissions for this file."",
        ""domain"": ""global"",
        ""reason"": ""insufficientFilePermissions""
      }
    ]
  }
}
"
2026-06-15T21:14:46.585149+00:00,ERROR,1cztHFJs8eweL9Kr0oYDSP1QXI0CEDxrY,CC_US_ES_VID_APROBACION_NV_042.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE/CC_US_ES_VID_APROBACION_NV_042.mp4,46988fdae2a5ba71336e57381447a9ab,1iFiyOIbnXqHIgVmMa-2kdHnpEOisp8sX,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE/CC_US_ES_VID_APROBACION_NV_041.mp4,,"HTTP Error 403: Forbidden {
  ""error"": {
    ""code"": 403,
    ""message"": ""The user does not have sufficient permissions for this file."",
    ""errors"": [
      {
        ""message"": ""The user does not have sufficient permissions for this file."",
        ""domain"": ""global"",
        ""reason"": ""insufficientFilePermissions""
      }
    ]
  }
}
"
2026-06-15T21:14:46.941774+00:00,ERROR,19SM-xzPYzjsPgKVnCqF-idYA0xmK1Yc8,CC_US_EN_VID_APROBACION_NV_075.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_APROBACION_NV_075.mp4,515fd7cf426888d14bb9a8511a2b8e2b,1xouJdxIow_jj3iTHhpm_Cmu-Qv9emC5q,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_APROBACION_NV_074.mp4,,"HTTP Error 403: Forbidden {
  ""error"": {
    ""code"": 403,
    ""message"": ""The user does not have sufficient permissions for this file."",
    ""errors"": [
      {
        ""message"": ""The user does not have sufficient permissions for this file."",
        ""domain"": ""global"",
        ""reason"": ""insufficientFilePermissions""
      }
    ]
  }
}
"
2026-06-15T21:14:47.371390+00:00,ERROR,1XUM--2jTGGwfK1d-Cwwdvrsd8LrL-33P,CC_US_EN_VID_LIMITE_ALTO_NV_026.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_LIMITE_ALTO_NV_026.mp4,52fb2a0e5e0e2a58c6a4978722ecef02,1Kfc5zW2z6pZg0SN93hqeP6qnu61KrXJ5,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_LIMITE_ALTO_NV_025.mp4,,"HTTP Error 403: Forbidden {
  ""error"": {
    ""code"": 403,
    ""message"": ""The user does not have sufficient permissions for this file."",
    ""errors"": [
      {
        ""message"": ""The user does not have sufficient permissions for this file."",
        ""domain"": ""global"",
        ""reason"": ""insufficientFilePermissions""
      }
    ]
  }
}
"
2026-06-15T21:14:47.691657+00:00,ERROR,17FxQ6kqu5y7oldHPca-t1xFfuunaQCvc,CC_US_EN_VID_APROBACION_NV_014.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_APROBACION_NV_014.mp4,5bb06f8c50770f3635bd166a6f6e698d,1iM87ZKqldPnu0gPZud1bCOLuooGU21OL,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_APROBACION_NV_013.mp4,,"HTTP Error 403: Forbidden {
  ""error"": {
    ""code"": 403,
    ""message"": ""The user does not have sufficient permissions for this file."",
    ""errors"": [
      {
        ""message"": ""The user does not have sufficient permissions for this file."",
        ""domain"": ""global"",
        ""reason"": ""insufficientFilePermissions""
      }
    ]
  }
}
"
2026-06-15T21:14:48.014386+00:00,ERROR,1WjlAUk7CnqrSwwRVbOXX4hGerfEOXsJG,CC_US_EN_VID_LIMITE_ALTO_NV_011.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_LIMITE_ALTO_NV_011.mp4,5f0b146c8e54a7dc7a4c339ea5e6bae9,107gi1fbfcfQQLpVsixThG-X53kvo7zl9,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_LIMITE_ALTO_NV_010.mp4,,"HTTP Error 403: Forbidden {
  ""error"": {
    ""code"": 403,
    ""message"": ""The user does not have sufficient permissions for this file."",
    ""errors"": [
      {
        ""message"": ""The user does not have sufficient permissions for this file."",
        ""domain"": ""global"",
        ""reason"": ""insufficientFilePermissions""
      }
    ]
  }
}
"
2026-06-15T21:14:48.376126+00:00,ERROR,1XpFUkxx07ukriInWqQSjnOAt2yQDdvXO,CC_US_ES_VID_APROBACION_PV_046.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE/CC_US_ES_VID_APROBACION_PV_046.mp4,6125eb6f7d504d4b14e3b157db32e3bb,1i1vikHuPLMzjthqGtH8A7fNcNdvvOFDZ,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE/CC_US_ES_VID_APROBACION_PV_008.mp4,,"HTTP Error 403: Forbidden {
  ""error"": {
    ""code"": 403,
    ""message"": ""The user does not have sufficient permissions for this file."",
    ""errors"": [
      {
        ""message"": ""The user does not have sufficient permissions for this file."",
        ""domain"": ""global"",
        ""reason"": ""insufficientFilePermissions""
      }
    ]
  }
}
"
2026-06-15T21:14:48.699268+00:00,ERROR,1KnKaaFR_kOkhmCGiGfH7bRRFXzW6dXYV,CC_US_EN_VID_LIMITE_ALTO_NV_016.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_LIMITE_ALTO_NV_016.mp4,62f9502f0d6bf541d36d02d04f029242,1H36uErRFWM_6vXRqpoVGChA8QS4F0BUg,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_LIMITE_ALTO_NV_015.mp4,,"HTTP Error 403: Forbidden {
  ""error"": {
    ""code"": 403,
    ""message"": ""The user does not have sufficient permissions for this file."",
    ""errors"": [
      {
        ""message"": ""The user does not have sufficient permissions for this file."",
        ""domain"": ""global"",
        ""reason"": ""insufficientFilePermissions""
      }
    ]
  }
}
"
2026-06-15T21:14:49.101029+00:00,ERROR,1OuSo7uKuHrisa4tqXfddz34O2oRHorOn,CC_US_ES_VID_APROBACION_NV_079.mp4,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE/CC_US_ES_VID_APROBACION_NV_079.mp4,643c8b4f1d6f812ec64a3af419dec95f,1pM56G8KgPCcpFznkZYjlyElwawSu0GcF,MGS-CRIATIVOS/CC_US_ES/VID/STORY/ES/01_READY_CANDIDATE/CC_US_ES_VID_APROBACION_NV_078.mp4,,"HTTP Error 403: Forbidden {
  ""error"": {
    ""code"": 403,
    ""message"": ""The user does not have sufficient permissions for this file."",
    ""errors"": [
      {
        ""message"": ""The user does not have sufficient permissions for this file."",
        ""domain"": ""global"",
        ""reason"": ""insufficientFilePermissions""
      }
    ]
  }
}
"
2026-06-15T21:14:49.469441+00:00,ERROR,1eB8h4gMI7cgptIYg-j604nlG0x4WhARE,CC_US_EN_VID_APROBACION_PV_053.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_APROBACION_PV_053.mp4,67877acfa54f9b4494afc8d9aba3ae38,1QN67abUMzOGCIDFpFsdX7Ge_3kRaYiqH,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_APROBACION_NV_030.mp4,,"HTTP Error 403: Forbidden {
  ""error"": {
    ""code"": 403,
    ""message"": ""The user does not have sufficient permissions for this file."",
    ""errors"": [
      {
        ""message"": ""The user does not have sufficient permissions for this file."",
        ""domain"": ""global"",
        ""reason"": ""insufficientFilePermissions""
      }
    ]
  }
}
"
2026-06-15T21:14:49.852251+00:00,ERROR,1cdrnYZC03JeCr_17S44o25m2zQza0KAs,CC_US_EN_VID_RECOMPENSAS_NV_009.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_RECOMPENSAS_NV_009.mp4,6ba729e6191573f0422ffd07a4ae35ba,14s9tOP-o9vC-XTPc3Kql8sQbVmngsz7w,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_RECOMPENSAS_NV_008.mp4,,"HTTP Error 403: Forbidden {
  ""error"": {
    ""code"": 403,
    ""message"": ""The user does not have sufficient permissions for this file."",
    ""errors"": [
      {
        ""message"": ""The user does not have sufficient permissions for this file."",
        ""domain"": ""global"",
        ""reason"": ""insufficientFilePermissions""
      }
    ]
  }
}
"
2026-06-15T21:14:50.199330+00:00,ERROR,128XnUQ85V5wn-8nyhiR40-tjVsqJZZ-K,CC_US_EN_VID_APROBACION_NH_006.mp4,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE/CC_US_EN_VID_APROBACION_NH_006.mp4,6d39c831e1698c8416956242f7c0121b,1p_7U-hsHpnpf1bYOXl-yHXCN1Q9C4toU,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE/CC_US_EN_VID_APROBACION_NH_005.mp4,,"HTTP Error 403: Forbidden {
  ""error"": {
    ""code"": 403,
    ""message"": ""The user does not have sufficient permissions for this file."",
    ""errors"": [
      {
        ""message"": ""The user does not have sufficient permissions for this file."",
        ""domain"": ""global"",
        ""reason"": ""insufficientFilePermissions""
      }
    ]
  }
}
"
2026-06-15T21:14:50.554595+00:00,ERROR,1jaJmGvvWIU1m1doOsGwh_IvGAHwefX68,CC_US_EN_VID_LIMITE_ALTO_NH_013.mp4,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE/CC_US_EN_VID_LIMITE_ALTO_NH_013.mp4,6d569152e9048a051d57c18c28522c01,18O8BMS_q_HIB23SZfm7D18LwifaTePBM,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE/CC_US_EN_VID_LIMITE_ALTO_NH_012.mp4,,"HTTP Error 403: Forbidden {
  ""error"": {
    ""code"": 403,
    ""message"": ""The user does not have sufficient permissions for this file."",
    ""errors"": [
      {
        ""message"": ""The user does not have sufficient permissions for this file."",
        ""domain"": ""global"",
        ""reason"": ""insufficientFilePermissions""
      }
    ]
  }
}
"
2026-06-15T21:14:50.847006+00:00,ERROR,1FuZ0VKS7gSkrTbxus1ZueNDz6CmNbqXg,CC_US_EN_VID_APROBACION_NH_014.mp4,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE/CC_US_EN_VID_APROBACION_NH_014.mp4,75a17ed7b80b5c4368a75824633db008,1G8W0_bSemFCXlNojPPytylLfanoCSbDs,MGS-CRIATIVOS/CC_US_EN/VID/FEED/EN/01_READY_CANDIDATE/CC_US_EN_VID_APROBACION_NH_013.mp4,,"HTTP Error 403: Forbidden {
  ""error"": {
    ""code"": 403,
    ""message"": ""The user does not have sufficient permissions for this file."",
    ""errors"": [
      {
        ""message"": ""The user does not have sufficient permissions for this file."",
        ""domain"": ""global"",
        ""reason"": ""insufficientFilePermissions""
      }
    ]
  }
}
"
2026-06-15T21:14:51.169061+00:00,ERROR,1OhyeA-3bdxI0IS3pMkDtWi5vs55uPwMf,CC_US_EN_VID_APROBACION_NV_109.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_APROBACION_NV_109.mp4,7719b86359e14e6995d4c23c94147522,1A7gKRMAcNrxWpqt55H0tNph0q8JGqbw3,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_APROBACION_NV_108.mp4,,"HTTP Error 403: Forbidden {
  ""error"": {
    ""code"": 403,
    ""message"": ""The user does not have sufficient permissions for this file."",
    ""errors"": [
      {
        ""message"": ""The user does not have sufficient permissions for this file."",
        ""domain"": ""global"",
        ""reason"": ""insufficientFilePermissions""
      }
    ]
  }
}
"
2026-06-15T21:14:51.642295+00:00,ERROR,1CM5lTqPtdButwLFP9nQbgHebHptySkkN,CC_US_ES_VID_APROBACION_NH_008.mp4,MGS-CRIATIVOS/CC_US_ES/VID/FEED/ES/01_READY_CANDIDATE/CC_US_ES_VID_APROBACION_NH_008.mp4,7796e7dece3c841e3e0639a99d1d7e77,1ntPT1ZqqSbBR69gSsX_ht1axl4eoIZHa,MGS-CRIATIVOS/CC_US_ES/VID/FEED/ES/01_READY_CANDIDATE/CC_US_ES_VID_APROBACION_NH_007.mp4,,"HTTP Error 403: Forbidden {
  ""error"": {
    ""code"": 403,
    ""message"": ""The user does not have sufficient permissions for this file."",
    ""errors"": [
      {
        ""message"": ""The user does not have sufficient permissions for this file."",
        ""domain"": ""global"",
        ""reason"": ""insufficientFilePermissions""
      }
    ]
  }
}
"
2026-06-15T21:14:51.967364+00:00,ERROR,1zurN4z-DW1oVeTxzVmah4Wyt9GJL-aro,CC_US_EN_VID_LIMITE_ALTO_PV_049.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_LIMITE_ALTO_PV_049.mp4,7b313da9ccf7806de5649a22375074f3,1Lot8Zj68OcTJbO96zBRo4GL9wxYVP3dm,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_LIMITE_ALTO_PV_048.mp4,,"HTTP Error 403: Forbidden {
  ""error"": {
    ""code"": 403,
    ""message"": ""The user does not have sufficient permissions for this file."",
    ""errors"": [
      {
        ""message"": ""The user does not have sufficient permissions for this file."",
        ""domain"": ""global"",
        ""reason"": ""insufficientFilePermissions""
      }
    ]
  }
}
"
